lng,lat
-46.6409,-23.5747
2.0,46.0
2.3527,48.8543
100.4667,13.75
-87.6532,41.9409
9.491,51.2993
2.3387,48.8582
18.0718,59.3307
106.5531,29.5569
3.0014,43.184
16.5528,59.6162
114.1667,22.25
-0.6658,51.5353
-122.3447,47.6144
9.0,51.0
8.6843,50.1188
-73.5848,45.4995
-122.0748,37.4043
8.6843,50.1188
-122.0748,37.4043
30.2619,59.8981
-119.7143,45.8491
-79.3623,43.6547
7.7455,48.5839
139.7459,35.5826
-84.4455,33.7838
8.6843,50.1188
-122.4203,37.7958
8.2821,44.1492
-78.1539,38.7095
151.2002,-33.8591
0.0,0.0
9.491,51.2993
9.491,51.2993
4.8995,52.3824
60.611,56.8577
8.6843,50.1188
138.6005,-34.9274
4.9392,52.352
123.7822,10.2458
18.4155,-33.9165
2.3387,48.8582
8.6879,49.4071
2.3387,48.8582
23.7646,63.4965
112.5,2.5
8.6879,49.4071
77.5937,12.9719
-97.822,37.751
4.6672,52.1304
11.0683,49.4475
56.2478,58.0033
120.1619,30.294
8.6879,49.4071
6.1457,46.2022
0.0,0.0
-97.3842,32.7446
113.7266,34.7725
24.9375,60.1708
8.6879,49.4071
-80.1756,33.0185
-122.178,49.0754
7.7455,48.5839
-73.6841,41.2709
-2.0976,49.1805
-77.4728,39.0481
-85.5054,40.8811
-86.9093,35.7163
-77.539,39.018
11.585,48.1497
-0.02,51.5064
3.178,50.6974
-84.4455,33.7838
2.3387,48.8582
9.491,51.2993
11.0683,49.4475
-83.0235,39.9653
-90.693,42.5144
-119.7143,45.8491
139.7532,35.6882
1.0029,49.2867
8.6843,50.1188
9.491,51.2993
11.6074,48.1089
8.6843,50.1188
5.5643,53.1567
24.0978,56.9496
-48.4958,-27.6153
9.0,51.0
-0.0253,51.4088
116.3883,39.9289
-118.278,34.0584
-47.7734,-22.7159
-0.0638,51.5128
11.1617,49.405
-123.1665,49.3667
-79.392,43.6215
-79.3623,43.6547
103.8,1.3667
9.491,51.2993
37.6172,55.7527
9.491,51.2993
-73.944,40.7252
28.0,53.0
0.0,0.0
-86.7339,36.1769
21.0668,52.2504
143.2104,-33.494
92.3619,55.9594
-73.9325,45.5334
8.5546,47.3664
139.5,35.5333
-97.822,37.751
-0.0928,51.5167
-78.71,35.7633
-77.4728,39.0481
120.1619,30.294
44.7717,48.7906
-87.6563,41.9017
9.491,51.2993
-118.2606,34.0729
-82.7593,28.0684
12.95,55.5833
9.491,51.2993
9.491,51.2993
120.1619,30.294
-119.7143,45.8491
8.6879,49.4071
-107.8243,37.9408
-74.1403,40.8364
2.0,46.0
103.6839,1.314
84.8861,55.7231
-71.4121,42.769
4.4426,51.9128
8.6843,50.1188
7.1294,50.7462
-82.4948,28.0109
8.8036,53.0577
-78.1539,38.7095
7.0995,47.2239
-83.0235,39.9653
-97.822,37.751
-97.822,37.751
9.1647,49.9648
139.7532,35.6882
37.6068,55.7386
2.0,46.0
-73.8736,45.3161
-74.0247,40.793
-84.3886,33.7553
-75.586,39.9845
24.9375,60.1708
4.8995,52.3824
-0.3571,51.8168
10.8701,51.3697
9.491,51.2993
9.491,51.2993
15.5,49.75
6.9342,50.9326
9.491,51.2993
-79.3623,43.6547
8.6212,45.4469
-77.0837,39.1585
11.585,48.1497
4.9167,52.35
-79.3804,43.6667
4.6419,52.3615
-73.5794,45.5063
-77.0523,38.8078
144.9619,-37.7669
8.7147,50.1103
-106.538,31.8378
9.491,51.2993
120.1619,30.294
126.7288,37.4562
8.1551,47.1449
11.1617,49.405
120.1619,30.294
103.8547,1.2929
120.1619,30.294
9.491,51.2993
-9.2516,38.7048
9.0,51.0
120.1619,30.294
7.2984,44.8664
54.2667,56.0833
4.8995,52.3824
29.0,47.0
2.0,46.0
-122.0748,37.4043
9.0,51.0
37.6172,55.7527
103.6839,1.314
12.3569,42.3449
11.0087,49.5988
2.3387,48.8582
8.6879,49.4071
7.4167,43.7333
-6.2488,53.3338
8.6879,49.4071
114.1667,22.25
-74.1403,40.8364
61.4312,55.158
13.9095,45.886
-2.1331,53.0806
9.2449,48.3084
-122.0748,37.4043
2.3281,48.8607
11.1617,49.405
-97.822,37.751
-105.948,32.8954
-122.0748,37.4043
25.296,54.7081
77.5937,12.9719
-75.2436,40.986
-112.8353,53.0168
12.1097,43.1479
-6.2488,53.3338
9.491,51.2993
8.6879,49.4071
103.839,1.297
8.6843,50.1188
8.6843,50.1188
-80.6874,28.2062
20.0,52.0
8.3019,47.4017
-119.7143,45.8491
0.0,0.0
9.491,51.2993
-105.1724,39.8634
37.3181,55.8225
-70.8167,47.0
-118.4269,34.413
138.0,36.0
2.3387,48.8582
113.7266,34.7725
18.056,59.3247
-1.5534,47.2173
60.611,56.8577
8.1551,47.1449
11.1617,49.405
9.8074,54.9093
8.6879,49.4071
-77.4728,39.0481
120.1619,30.294
139.7532,35.6882
-87.6376,41.8777
28.0,53.0
2.3387,48.8582
24.9375,60.1708
9.0,51.0
-73.5794,45.5063
24.7323,59.433
139.7532,35.6882
-83.8343,39.9408
-74.3991,40.5175
-77.1673,38.9307
11.8783,43.4631
-73.5794,45.5063
2.3387,48.8582
-122.6322,45.712
-122.33,37.5517
-122.3447,47.6144
-0.093,51.5164
139.7878,35.8
126.9741,37.5112
9.491,51.2993
120.1619,30.294
-119.7143,45.8491
-119.7143,45.8491
4.8995,52.3824
2.3527,48.8543
153.0215,-27.4732
7.0122,51.4476
-77.4728,39.0481
114.1667,22.25
-4.3842,56.1786
-73.5794,45.5063
-74.1403,40.8364
14.9125,50.4135
-122.0748,37.4043
9.491,51.2993
5.75,52.5
-3.1972,55.951
-96.8336,32.7908
8.6879,49.4071
-119.7143,45.8491
8.6843,50.1188
9.0,51.0
72.8826,19.0728
15.3605,47.0764
-80.1817,25.7741
-77.4728,39.0481
-104.9555,39.7321
8.0,47.0
126.7288,37.4562
39.5689,52.6186
-118.2606,34.0729
2.3281,48.8607
-97.822,37.751
0.0288,52.249
9.0,51.0
11.0683,49.4475
21.0362,52.2394
30.2619,59.8981
4.449,51.2462
-74.1403,40.8364
9.491,51.2993
11.0683,49.4475
-121.8914,37.3388
103.8547,1.2929
6.5509,53.2166
2.0,46.0
0.0,0.0
114.1667,22.25
2.0,46.0
121.0,23.5
8.6843,50.1188
11.1617,49.405
-6.2488,53.3338
9.491,51.2993
56.2478,58.0033
-73.9926,40.763
14.2766,48.4115
8.289,47.0728
-3.7329,40.3057
18.05,59.3333
126.7288,37.4562
103.8547,1.2929
-121.9753,37.3417
0.0,0.0
9.491,51.2993
14.4112,50.0848
114.1667,22.25
7.3724,47.3385
2.0,46.0
5.7188,52.5227
151.2002,-33.8591
103.6839,1.314
-121.9753,37.3417
8.6843,50.1188
-70.6653,-33.4513
-78.1539,38.7095
24.9127,60.1873
-3.0751,56.3587
9.491,51.2993
9.0,51.0
9.491,51.2993
8.6843,50.1188
25.0404,60.2082
151.1906,-33.9256
-87.6589,41.8719
-87.9954,42.0048
17.7739,52.4391
4.9479,52.3006
139.7532,35.6882
11.0683,49.4475
24.9375,60.1708
-77.539,39.018
139.7532,35.6882
8.6879,49.4071
9.0,51.0
8.6879,49.4071
-77.6554,37.431
18.4259,-33.9258
-122.0748,37.4043
4.9304,52.3464
-74.1403,40.8364
116.3883,39.9289
-122.3447,47.6144
4.6495,52.1205
103.8547,1.2929
11.1617,49.405
9.491,51.2993
126.9741,37.5112
4.6495,52.1205
-81.4768,41.141
10.7747,59.8468
8.4124,49.132
22.9455,40.6381
38.4422,55.7919
-74.2307,40.4652
-122.3994,37.7976
-97.822,37.751
18.0009,59.36
13.6488,51.0017
2.3387,48.8582
-78.8781,42.8864
2.3387,48.8582
153.0215,-27.4732
9.491,51.2993
4.5189,51.2279
28.9948,41.0214
-122.9054,42.2818
-4.209,55.857
102.5776,12.2131
113.7266,34.7725
4.4485,52.0104
2.3387,48.8582
-74.0247,40.793
-77.4728,39.0481
8.6879,49.4071
114.1667,22.25
25.0,46.0
-122.0748,37.4043
-76.4954,38.2674
8.6879,49.4071
-92.7464,44.024
9.491,51.2993
-113.4096,53.5951
151.2002,-33.8591
126.65,45.75
8.6843,50.1188
8.6879,49.4071
16.3527,48.2031
9.491,51.2993
20.8481,64.1932
-96.805,32.7767
14.4213,48.0427
-0.0638,51.5128
9.0,51.0
-119.7143,45.8491
9.491,51.2993
-119.7143,45.8491
-73.5794,45.5063
-77.539,39.018
-83.0235,39.9653
2.3387,48.8582
9.0,51.0
-71.0975,42.3464
8.6843,50.1188
2.0761,49.0364
-74.1403,40.8364
103.6839,1.314
6.9183,50.9323
120.1619,30.294
8.6843,50.1188
114.1667,22.25
-97.822,37.751
2.65,48.85
-97.3472,19.8901
30.5233,50.45
24.9375,60.1708
-74.1403,40.8364
-0.6658,51.5353
2.4377,48.8486
-122.4121,37.7506
-75.3602,39.9747
9.491,51.2993
-119.7143,45.8491
-122.3993,37.7642
2.3527,48.8543
23.3175,42.683
2.0,46.0
8.1551,47.1449
-6.2439,53.3472
-97.822,37.751
9.0,51.0
-122.0748,37.4043
9.491,51.2993
-3.7016,40.4143
-96.8704,32.8137
103.8547,1.2929
7.1661,51.2441
37.6068,55.7386
115.9185,-32.1319
35.2287,31.7808
-121.9753,37.3417
-6.2488,53.3338
9.0,51.0
-77.4728,39.0481
176.162,-37.6846
-121.9753,37.3417
4.9392,52.352
-0.6658,51.5353
11.0683,49.4475
4.8995,52.3824
103.8547,1.2929
-83.0235,39.9653
4.9167,52.35
8.6879,49.4071
11.1617,49.405
44.0019,56.3283
37.6068,55.7386
-117.9932,33.7518
4.9392,52.352
114.15,22.2909
-73.4561,45.4414
113.7266,34.7725
-79.3623,43.6547
-122.0748,37.4043
11.1617,49.405
120.1619,30.294
-80.843,35.2296
113.25,23.1167
-123.0074,38.7931
24.9375,60.1708
103.8547,1.2929
-119.7143,45.8491
18.0718,59.3307
-6.2488,53.3338
9.0,51.0
2.6047,49.3017
30.5233,50.45
5.2366,52.3668
2.3387,48.8582
11.585,48.1497
12.056,45.0544
9.491,51.2993
-71.0265,42.364
9.97,48.3981
18.6064,54.3423
8.6843,50.1188
-86.7212,36.3417
-83.0235,39.9653
-71.0618,42.428
-122.6541,45.6952
-74.0247,40.793
45.0,53.1958
-76.1797,36.7969
-122.0748,37.4043
9.491,51.2993
9.0,51.0
-97.4976,30.0966
9.0,51.0
103.8547,1.2929
-51.1744,-29.9228
-121.9753,37.3417
9.0,51.0
-117.0846,33.0287
-122.0748,37.4043
4.9167,52.35
-119.7143,45.8491
-121.9753,37.3417
-75.1474,39.9476
4.6568,52.3902
103.6839,1.314
-2.0,54.0
-74.4606,40.5511
-74.1403,40.8364
7.0122,51.4476
103.8547,1.2929
9.4833,54.5
-0.6658,51.5353
16.6333,49.2
-118.4298,34.003
-111.0214,32.2448
-77.1586,38.9893
9.491,51.2993
4.8995,52.3824
-80.1826,25.7806
44.8012,50.3211
-97.822,37.751
2.0,46.0
116.3889,39.9288
21.0362,52.2394
-122.4896,48.7494
4.7722,51.8201
25.4932,64.9881
4.8995,52.3824
-122.0748,37.4043
103.8547,1.2929
-96.8336,32.7908
-0.1224,51.4964
-77.4728,39.0481
-69.0,12.1833
-116.3583,43.7046
-6.2488,53.3338
4.9974,52.5719
8.6843,50.1188
28.1443,-25.757
8.5978,47.2598
9.0,51.0
9.491,51.2993
-0.093,51.5164
9.491,51.2993
9.0,51.0
7.7455,48.5839
14.5046,46.0503
-121.8914,37.3388
113.5325,34.6836
28.0583,-26.2309
23.3175,42.683
-119.7143,45.8491
120.1619,30.294
8.6879,49.4071
116.3889,39.9288
103.8547,1.2929
-87.7033,41.946
-94.5713,39.1029
-119.7143,45.8491
5.0727,51.8708
24.9375,60.1708
15.8775,48.1822
133.0,-27.0
-122.0748,37.4043
4.5279,51.8534
-94.5686,39.1484
103.8547,1.2929
114.0,22.2333
-119.7143,45.8491
37.6172,55.7527
-74.1697,40.739
5.9784,49.4986
139.7532,35.6882
-0.729,52.2868
120.1619,30.294
7.6325,46.7781
10.3723,49.8036
9.0,51.0
9.491,51.2993
0.0,0.0
-94.5686,39.1484
-1.9214,43.3219
146.7357,-19.276
17.8309,48.7576
22.9455,40.6381
-0.6658,51.5353
151.2002,-33.8591
9.0,51.0
114.1667,22.25
120.1619,30.294
24.9632,60.2775
8.6879,49.4071
2.3387,48.8582
128.5924,35.8723
4.8995,52.3824
139.7093,35.7512
-93.1545,45.0139
-87.9954,42.0048
114.15,22.2909
-119.7143,45.8491
114.15,22.2909
9.0,51.0
-74.4606,40.5511
-76.1797,36.7969
8.6879,49.4071
9.9719,53.5818
112.5,2.5
-74.06,40.7876
-111.9837,33.4917
4.9392,52.352
9.491,51.2993
9.0,51.0
-122.33,37.5517
9.491,51.2993
103.8547,1.2929
12.5852,59.6553
2.8793,50.1998
23.3175,42.683
9.1857,48.8616
9.0,51.0
-97.822,37.751
8.6843,50.1188
-118.2606,34.0729
-6.2488,53.3338
37.6068,55.7386
-3.7016,40.4143
-43.9625,-19.8975
174.7679,-36.8506
153.0338,-27.4216
9.3774,48.8092
-122.0748,37.4043
139.7459,35.5826
-97.822,37.751
8.6843,50.1188
-0.6658,51.5353
9.491,51.2993
4.647,52.312
112.5,2.5
-77.4728,39.0481
8.6879,49.4071
-104.8394,39.6973
-77.2481,38.6583
37.6068,55.7386
9.0,51.0
-122.33,37.5517
11.1617,49.405
103.8547,1.2929
-74.0247,40.793
-0.098,51.5322
-1.4659,53.383
114.1667,22.25
4.9167,52.35
30.5238,50.4547
-122.0748,37.4043
8.6843,50.1188
9.0,51.0
9.491,51.2993
4.9392,52.352
-77.539,39.018
-0.7635,51.4007
2.0,46.0
-122.0748,37.4043
-0.194,51.6004
114.1667,22.25
-121.2789,38.6106
-71.1759,42.1094
151.6723,-32.9036
151.2002,-33.8591
-84.2634,39.632
2.0,46.0
-1.5167,54.9
-119.7143,45.8491
-83.0235,39.9653
8.6879,49.4071
8.6879,49.4071
113.7266,34.7725
-94.3137,39.0169
-78.7981,35.7965
21.7697,54.0419
77.5937,12.9719
-0.1574,51.1679
120.1619,30.294
18.056,59.3247
103.8547,1.2929
-78.3925,40.5076
9.0167,48.8
103.8,1.3667
4.6678,52.7223
11.1617,49.405
24.9369,60.157
-74.0247,40.793
-74.0247,40.793
-122.3447,47.6144
-73.9115,40.7609
5.0539,51.5585
-0.093,51.5164
-9.1321,38.7174
-97.822,37.751
8.6843,50.1188
11.6074,48.1089
9.0,51.0
7.0122,51.4476
13.3985,52.5174
-121.9753,37.3417
15.2066,59.2741
8.6843,50.1188
139.7532,35.6882
-0.6658,51.5353
-88.1163,41.8733
37.6172,55.7527
-93.2871,44.9427
8.6843,50.1188
18.4588,54.473
30.5238,50.4547
-119.7143,45.8491
11.1617,49.405
9.9361,53.5528
9.491,51.2993
2.3387,48.8582
9.491,51.2993
-122.0748,37.4043
-85.6206,42.9469
-74.4606,40.5511
-111.8867,33.6013
37.6068,55.7386
139.7459,35.5826
14.1333,48.9167
-82.5245,28.0791
103.6839,1.314
8.6879,49.4071
4.9392,52.352
-6.2488,53.3338
-1.6183,51.481
11.1617,49.405
103.6839,1.314
7.0122,51.4476
-2.3938,51.5381
8.6356,47.0825
-77.6099,38.9637
8.6879,49.4071
12.9403,50.8197
9.491,51.2993
9.491,51.2993
9.491,51.2993
-118.278,34.0584
4.6568,52.3902
-6.2488,53.3338
-74.0247,40.793
-80.843,35.2296
-97.822,37.751
9.491,51.2993
-3.642,40.5475
5.4009,51.4513
-74.0247,40.793
12.5124,41.8904
2.3661,48.9335
-79.3716,43.6319
120.1619,30.294
-71.2453,46.7933
-121.9753,37.3417
24.9375,60.1708
6.1667,49.75
15.6167,58.4167
9.491,51.2993
4.63,52.3713
25.0,57.0
-55.1667,5.8333
11.585,48.1497
4.85,45.748
145.1846,-37.7915
9.0,51.0
4.9392,52.352
2.3387,48.8582
-121.8444,39.7458
6.15,62.4667
8.6879,49.4071
116.3889,39.9288
-119.7143,45.8491
4.9392,52.352
-2.7726,37.4907
11.1617,49.405
8.1551,47.1449
-85.5136,43.1152
9.491,51.2993
10.5727,43.8417
-115.2757,36.1236
4.9392,52.352
9.491,51.2993
9.491,51.2993
-118.2606,34.0729
-58.6536,-34.4639
77.5937,12.9719
7.0122,51.4476
144.9644,-37.81
4.9392,52.352
8.6879,49.4071
-6.2488,53.3338
-119.7143,45.8491
-77.4728,39.0481
8.6879,49.4071
6.1457,46.2022
2.3387,48.8582
20.0,47.0
126.7288,37.4562
-74.0247,40.793
-122.1257,47.6722
8.6843,50.1188
-111.8877,33.7001
126.9741,37.5112
9.9272,56.0399
9.491,51.2993
-0.0611,51.456
-104.6583,38.9286
83.09,54.75
-95.5302,30.0409
8.6843,50.1188
-77.4728,39.0481
114.1667,22.25
-122.6363,45.4805
9.491,51.2993
51.4231,35.6961
9.491,51.2993
-122.0748,37.4043
9.0,51.0
-77.4728,39.0481
120.1619,30.294
8.6843,50.1188
-122.6448,45.5653
2.3387,48.8582
2.3387,48.8582
-119.7143,45.8491
139.7459,35.5826
-0.5,51.3333
9.491,51.2993
4.8995,52.3824
8.6879,49.4071
-119.2858,50.0528
30.955,50.3527
30.5233,50.45
-0.0638,51.5128
112.5,2.5
-122.0748,37.4043
-74.0247,40.793
9.491,51.2993
139.69,35.69
-6.2488,53.3338
-122.0748,37.4043
5.75,52.5
120.1619,30.294
-121.9753,37.3417
-97.822,37.751
4.9392,52.352
-58.1833,-26.1833
24.9375,60.1708
-73.5848,45.4995
8.6843,50.1188
-112.0749,33.4532
9.491,51.2993
-121.9753,37.3417
2.0,46.0
120.6839,24.1469
-122.3479,47.7346
77.5937,12.9719
8.6843,50.1188
9.491,51.2993
9.491,51.2993
16.3377,48.2583
25.3225,54.6816
2.3387,48.8582
8.6879,49.4071
-94.5713,39.1029
55.3087,25.2633
144.9835,-37.836
9.491,51.2993
139.7532,35.6882
2.3387,48.8582
7.4024,51.6213
-5.6639,40.9688
12.1575,48.5265
-97.822,37.751
8.6367,49.6407
9.0,51.0
8.8947,53.1178
151.2002,-33.8591
-51.2,-30.0333
8.75,53.0333
-74.0247,40.793
13.4817,52.4624
-6.2488,53.3338
-0.6658,51.5353
-0.6658,51.5353
18.4259,-33.9258
113.7266,34.7725
10.8444,45.1638
30.1968,59.9321
14.4976,50.1202
103.8547,1.2929
-79.3623,43.6547
-8.8882,38.5244
-121.8846,37.3512
37.6172,55.7527
2.3387,48.8582
9.0,51.0
4.8395,52.3736
-16.2546,28.4682
2.0,46.0
8.0,47.0
-74.0247,40.793
-75.296,40.2363
11.1617,49.405
15.3167,47.2667
30.5167,50.4333
7.2167,51.55
2.3281,48.8607
-118.1446,34.1473
23.3175,42.683
2.3281,48.8607
2.3387,48.8582
-122.8998,49.2201
120.1619,30.294
4.9392,52.352
9.491,51.2993
22.9455,40.6381
-83.0235,39.9653
8.6843,50.1188
2.3387,48.8582
120.1619,30.294
-83.0235,39.9653
-79.3877,43.7012
8.6879,49.4071
9.491,51.2993
-77.4728,39.0481
-99.1743,19.3831
-117.6401,33.6124
-64.7839,32.2942
-77.539,39.018
9.0,51.0
-118.2611,34.074
-0.6658,51.5353
-83.0235,39.9653
12.3703,50.4763
9.491,51.2993
2.2968,49.9007
-122.33,37.5517
-121.9753,37.3417
2.0,46.0
105.0,35.0
9.491,51.2993
139.7459,35.5826
12.5124,41.8904
9.491,51.2993
8.6843,50.1188
9.0,51.0
9.491,51.2993
5.2666,51.8914
4.8995,52.3824
114.15,22.2909
120.1619,30.294
-97.822,37.751
9.491,51.2993
-78.8781,42.8864
4.3013,52.0787
37.6172,55.7527
-6.2488,53.3338
2.3387,48.8582
-75.2219,40.0364
-64.35,-33.1333
17.1078,48.15
5.75,52.5
2.3387,48.8582
-118.5371,34.1979
-122.6795,45.5777
27.9124,43.2184
-97.1282,33.1903
-0.8773,41.6561
-122.0748,37.4043
-119.7143,45.8491
2.3387,48.8582
114.15,22.2909
9.491,51.2993
9.1833,48.7667
4.9517,52.3665
30.5167,50.4333
139.69,35.69
14.4112,50.0848
105.0,35.0
24.9375,60.1708
103.6839,1.314
114.1667,22.25
8.3064,47.0505
30.5233,50.45
114.1667,22.25
-122.9384,49.1886
-74.0247,40.793
-121.9753,37.3417
-97.822,37.751
8.6843,50.1188
-123.0679,49.35
8.6879,49.4071
-123.0867,49.0192
2.0,46.0
9.491,51.2993
8.8892,44.4202
4.7967,51.6073
-122.3451,47.6348
20.9658,52.3129
7.8833,52.3167
-123.0961,49.2643
9.491,51.2993
2.3387,48.8582
8.6843,50.1188
103.8,1.3667
-74.0247,40.793
8.4488,49.5461
118.7778,32.0617
103.6839,1.314
100.5997,13.5989
5.95,45.5833
4.8995,52.3824
-78.6625,42.9102
28.0583,-26.2309
-121.9753,37.3417
9.0,51.0
13.3133,52.4199
37.6068,55.7386
120.1619,30.294
37.6068,55.7386
-68.15,49.2167
-84.4455,33.7838
-122.7744,45.5033
-74.8371,40.1483
-83.4978,42.4086
-73.5848,45.4995
11.0683,49.4475
-71.2573,46.8528
-97.822,37.751
-122.3447,47.6144
114.1667,22.25
9.491,51.2993
2.3281,48.8607
-83.0235,39.9653
23.3333,42.7
-74.1403,40.8364
9.491,51.2993
82.9428,55.041
24.9375,60.1708
-122.4637,37.8843
8.6843,50.1188
11.585,48.1497
2.3387,48.8582
135.5118,34.6534
-96.9926,33.0176
9.8074,54.9093
4.8995,52.3824
121.6961,25.0846
21.0362,52.2394
121.6961,25.0846
103.6839,1.314
-119.7143,45.8491
11.0683,49.4475
9.0,51.0
-64.8333,18.3333
4.9392,52.352
2.3387,48.8582
30.2619,59.8981
2.3387,48.8582
-96.7572,46.8677
23.9002,54.9002
-1.4902,47.2982
12.1062,54.0872
-74.0247,40.793
37.6068,55.7386
18.2167,49.7
2.3387,48.8582
9.491,51.2993
8.6843,50.1188
15.9793,45.8293
8.6843,50.1188
26.1033,44.4354
-97.822,37.751
9.2683,45.5819
11.0683,49.4475
7.4481,46.9458
8.6843,50.1188
-8.8329,41.6932
-77.4728,39.0481
5.3789,52.2424
129.3648,36.0292
-74.2307,40.4652
9.0,51.0
120.1619,30.294
103.6839,1.314
2.3387,48.8582
9.0,51.0
9.491,51.2993
8.6573,49.9111
2.3281,48.8607
8.6843,50.1188
2.3387,48.8582
144.9799,-37.8411
37.6068,55.7386
139.4409,35.5566
103.6839,1.314
-0.6527,51.4923
73.4001,54.9978
2.3869,48.9163
8.5642,49.2983
8.6879,49.4071
9.491,51.2993
-84.6859,33.9135
-87.905,43.1475
46.7152,24.6537
2.3387,48.8582
2.0,46.0
2.0,46.0
-77.2481,38.6583
9.0,51.0
13.3985,52.5174
9.491,51.2993
-122.5361,47.223
9.491,51.2993
-79.3623,43.6547
103.8547,1.2929
-77.4728,39.0481
9.491,51.2993
-119.7143,45.8491
11.0932,49.6593
8.6879,49.4071
-98.5499,29.5443
11.1333,48.1667
-74.0247,40.793
120.1619,30.294
139.4508,35.5403
2.3869,48.9163
-149.96,61.1661
19.8999,50.085
37.6068,55.7386
-5.6689,54.6534
11.1617,49.405
114.1667,22.25
-88.2365,40.112
-83.0235,39.9653
8.1551,47.1449
8.6843,50.1188
-121.8914,37.3387
2.0,46.0
-121.8914,37.3388
5.75,52.5
-77.539,39.018
103.8547,1.2929
19.9206,50.0202
151.2002,-33.8591
9.0,51.0
-74.1403,40.8364
-97.4757,35.6211
4.9167,52.35
2.3387,48.8582
-94.5713,39.1029
-2.0,54.0
103.8547,1.2929
139.6061,35.6494
5.2585,52.2521
114.1667,22.25
2.0,46.0
-73.6326,45.4904
-6.2488,53.3338
11.1617,49.405
8.6843,50.1188
-83.1576,42.518
-6.2488,53.3338
-117.7054,33.7074
4.6419,52.3615
5.75,52.5
-83.0235,39.9653
73.4167,61.25
-121.9753,37.3417
103.8547,1.2929
26.2217,65.0318
-117.6883,34.0121
-104.9059,41.1034
38.9094,47.2214
7.2137,47.1607
30.5238,50.4547
114.1667,22.25
120.1619,30.294
22.9455,40.6381
2.3387,48.8582
139.7532,35.6882
2.0,46.0
-77.4728,39.0481
0.0,0.0
-71.2267,42.3492
-119.7143,45.8491
13.4171,52.3905
-0.1224,51.4964
8.4546,47.3925
-105.1097,39.8422
30.2619,59.8981
-6.2488,53.3338
-122.33,37.5517
-97.822,37.751
-121.9753,37.3417
-122.33,37.5517
8.6879,49.4071
9.491,51.2993
16.35,48.2333
120.1619,30.294
139.7271,35.6137
8.6879,49.4071
113.25,23.1167
-82.4948,28.0109
24.9375,60.1708
16.3479,48.2994
8.6879,49.4071
24.0,56.0
9.491,51.2993
12.0138,57.6554
4.6449,52.222
9.6833,50.5518
8.6879,49.4071
-88.0925,42.3667
2.0,46.0
-77.4728,39.0481
8.6879,49.4071
2.3387,48.8582
-74.4606,40.5511
-95.0,60.0
2.0,46.0
-77.4728,39.0481
8.4022,49.5235
10.75,59.95
25.3225,54.6816
129.3648,36.0292
-122.0194,37.3773
72.8826,19.0728
75.0,41.0
11.1617,49.405
-87.6517,41.8483
8.6879,49.4071
8.6843,50.1188
116.3883,39.9289
-83.0235,39.9653
-97.822,37.751
103.8547,1.2929
120.1619,30.294
2.3281,48.8607
103.8547,1.2929
8.6843,50.1188
34.5509,49.5898
9.491,51.2993
4.8995,52.3824
-97.3742,32.6537
8.6843,50.1188
139.7532,35.6882
-0.0611,51.456
139.9865,35.7013
-74.2307,40.4652
72.8826,19.0728
2.3387,48.8582
-3.0635,51.7247
11.0683,49.4475
25.0404,60.2082
28.0,53.0
120.1619,30.294
-86.8225,33.7189
2.3387,48.8582
-70.6653,-33.4513
9.0,51.0
-118.2611,34.074
-80.404,33.882
30.5238,50.4547
51.4231,35.6961
-71.5014,46.8859
114.1667,22.25
0.1394,51.4629
103.8547,1.2929
2.3387,48.8582
11.1617,49.405
20.4072,51.1871
13.3985,52.5174
2.0,46.0
-83.0235,39.9653
21.1118,52.3334
-118.4252,34.0318
4.9392,52.352
-87.6416,41.892
-83.7283,32.4605
-122.3426,47.6733
103.8,1.3667
-119.7143,45.8491
10.3833,43.7167
9.7331,47.4831
-74.1403,40.8364
-118.1831,33.8681
9.491,51.2993
-1.2,53.1333
114.15,22.2909
-0.0638,51.5128
-117.2767,32.8487
-77.4728,39.0481
126.9741,37.5112
8.6879,49.4071
14.4643,48.9224
11.1617,49.405
30.5233,50.45
-88.0439,42.1112
8.6843,50.1188
-105.2366,39.9947
20.0,47.0
139.7532,35.6882
13.3985,52.5174
4.8995,52.3824
174.7679,-36.8506
-6.2488,53.3338
-97.822,37.751
8.6843,50.1188
8.6843,50.1188
-123.1648,49.2646
-74.1403,40.8364
12.4736,55.6572
-83.0235,39.9653
-0.6658,51.5353
4.8995,52.3824
8.5999,50.0979
151.2002,-33.8591
24.7167,42.8833
13.2954,48.676
-88.75,17.25
-95.7165,37.2292
-71.8807,41.7982
12.2886,58.2837
-96.9113,32.6347
14.2426,40.5507
9.491,51.2993
-79.8029,32.8707
135.5118,34.6534
135.5211,34.6869
-117.6974,33.5879
-2.4248,51.7974
-73.9132,40.7787
23.3175,42.683
-80.554,43.474
139.7532,35.6882
24.0,56.0
9.491,51.2993
-1.6008,53.7881
-74.0247,40.793
-122.6192,38.2478
23.3175,42.683
17.1078,48.15
-3.8134,40.4329
-119.7143,45.8491
2.3281,48.8607
-97.822,37.751
-4.4337,36.7286
116.3883,39.9289
-72.411,42.2751
-0.1224,51.4964
-77.4728,39.0481
24.0,56.0
18.8047,45.2883
15.5056,50.6036
24.9375,60.1708
15.9977,58.2015
-73.8616,40.847
-118.2295,34.6038
103.8547,1.2929
9.4913,51.3355
77.5937,12.9719
-122.33,37.5517
-119.7143,45.8491
-77.2481,38.6583
-80.5842,43.4764
-74.1403,40.8364
-122.5891,45.4804
